CATH FunFam ID,CATH Family,Functional Family
3.30.505.10.FF1566,3.30.505.10,FF1566
2.40.10.10.FF15863,2.40.10.10,FF15863
2.160.10.10.FF82210,2.160.10.10,FF82210
1.25.10.10.FF17767,1.25.10.10,FF17767
2.10.50.10.FF7518,2.10.50.10,FF7518
2.60.40.10.FF131865,2.60.40.10,FF131865
1.25.10.10.FF40565,1.25.10.10,FF40565
3.40.190.10.FF84595,3.40.190.10,FF84595
2.120.10.30.FF33179,2.120.10.30,FF33179
3.80.10.10.FF103871,3.80.10.10,FF103871
3.40.50.300.FF490835,3.40.50.300,FF490835
2.60.40.1110.FF446,2.60.40.1110,FF446
3.20.20.70.FF119618,3.20.20.70,FF119618
1.25.40.180.FF4248,1.25.40.180,FF4248
2.40.30.10.FF9524,2.40.30.10,FF9524
1.10.12.10.FF5694,1.10.12.10,FF5694
1.20.1090.10.FF7046,1.20.1090.10,FF7046
1.20.1580.10.FF4859,1.20.1580.10,FF4859
2.10.25.10.FF15114,2.10.25.10,FF15114
2.130.10.10.FF104891,2.130.10.10,FF104891
3.40.640.10.FF55970,3.40.640.10,FF55970
4.10.240.10.FF10577,4.10.240.10,FF10577
1.10.238.10.FF32779,1.10.238.10,FF32779
2.10.50.10.FF1634,2.10.50.10,FF1634
1.20.5.510.FF3460,1.20.5.510,FF3460
3.40.50.1820.FF115570,3.40.50.1820,FF115570
1.20.1280.50.FF10786,1.20.1280.50,FF10786
2.10.70.10.FF16416,2.10.70.10,FF16416
4.10.800.10.FF1234,4.10.800.10,FF1234
2.60.40.10.FF131964,2.60.40.10,FF131964
2.130.10.10.FF10076,2.130.10.10,FF10076
1.25.10.10.FF68789,1.25.10.10,FF68789
1.10.1020.10.FF812,1.10.1020.10,FF812
1.20.120.20.FF7450,1.20.120.20,FF7450
1.25.10.10.FF69645,1.25.10.10,FF69645
3.30.310.50.FF6208,3.30.310.50,FF6208
1.20.1600.10.FF23296,1.20.1600.10,FF23296
3.40.640.10.FF60980,3.40.640.10,FF60980
3.30.40.10.FF184,3.30.40.10,FF184
1.25.40.20.FF62216,1.25.40.20,FF62216
2.60.40.10.FF19439,2.60.40.10,FF19439
2.30.42.10.FF11841,2.30.42.10,FF11841
2.160.10.10.FF42016,2.160.10.10,FF42016
2.90.20.10.FF9464,2.90.20.10,FF9464
2.160.10.10.FF82143,2.160.10.10,FF82143
3.50.50.60.FF113707,3.50.50.60,FF113707
2.60.40.10.FF57391,2.60.40.10,FF57391
3.40.50.720.FF10666,3.40.50.720,FF10666
2.60.40.10.FF17860,2.60.40.10,FF17860
1.25.10.10.FF68751,1.25.10.10,FF68751
3.30.497.10.FF4721,3.30.497.10,FF4721
3.30.450.20.FF87554,3.30.450.20,FF87554
3.80.10.10.FF105346,3.80.10.10,FF105346
3.40.50.720.FF288843,3.40.50.720,FF288843
1.20.1560.10.FF8969,1.20.1560.10,FF8969
3.50.50.60.FF112678,3.50.50.60,FF112678
2.130.10.10.FF103919,2.130.10.10,FF103919
3.30.200.20.FF3110,3.30.200.20,FF3110
4.10.280.10.FF5725,4.10.280.10,FF5725
1.25.10.10.FF69507,1.25.10.10,FF69507
3.40.50.1380.FF4293,3.40.50.1380,FF4293
1.10.10.10.FF30080,1.10.10.10,FF30080
3.30.710.10.FF8139,3.30.710.10,FF8139
1.10.3140.10.FF347,1.10.3140.10,FF347
2.60.40.10.FF54140,2.60.40.10,FF54140
2.40.155.10.FF3445,2.40.155.10,FF3445
1.10.287.650.FF278,1.10.287.650,FF278
2.40.70.10.FF22819,2.40.70.10,FF22819
2.90.10.10.FF3072,2.90.10.10,FF3072
3.90.70.10.FF2871,3.90.70.10,FF2871
3.40.50.880.FF19472,3.40.50.880,FF19472
1.20.120.330.FF23703,1.20.120.330,FF23703
3.40.640.10.FF63132,3.40.640.10,FF63132
1.10.287.110.FF14749,1.10.287.110,FF14749
3.40.50.300.FF167742,3.40.50.300,FF167742
3.30.1330.30.FF6816,3.30.1330.30,FF6816
1.10.287.730.FF359,1.10.287.730,FF359
1.25.40.10.FF51884,1.25.40.10,FF51884
3.90.45.10.FF2965,3.90.45.10,FF2965
2.40.50.140.FF54705,2.40.50.140,FF54705
2.20.100.10.FF9715,2.20.100.10,FF9715
3.40.50.300.FF85195,3.40.50.300,FF85195
2.10.25.10.FF44136,2.10.25.10,FF44136
3.30.70.330.FF43118,3.30.70.330,FF43118
2.60.40.10.FF103170,2.60.40.10,FF103170
1.20.1640.10.FF24475,1.20.1640.10,FF24475
1.10.210.10.FF172,1.10.210.10,FF172
1.25.10.10.FF58062,1.25.10.10,FF58062
3.40.50.1820.FF39838,3.40.50.1820,FF39838
1.10.10.440.FF951,1.10.10.440,FF951
3.40.350.10.FF4425,3.40.350.10,FF4425
1.10.443.10.FF21796,1.10.443.10,FF21796
1.20.1250.20.FF178758,1.20.1250.20,FF178758
1.25.40.20.FF62262,1.25.40.20,FF62262
3.30.70.330.FF43527,3.30.70.330,FF43527
2.60.40.10.FF90280,2.60.40.10,FF90280
2.20.70.10.FF20,2.20.70.10,FF20
2.30.30.40.FF10196,2.30.30.40,FF10196
3.30.70.1450.FF8133,3.30.70.1450,FF8133
1.10.510.10.FF78026,1.10.510.10,FF78026
3.30.70.330.FF4219,3.30.70.330,FF4219
1.10.287.620.FF34,1.10.287.620,FF34
3.30.40.10.FF15575,3.30.40.10,FF15575
2.30.42.10.FF23624,2.30.42.10,FF23624
1.10.10.60.FF125085,1.10.10.60,FF125085
1.10.10.10.FF48784,1.10.10.10,FF48784
3.40.50.1380.FF4203,3.40.50.1380,FF4203
1.20.120.540.FF76,1.20.120.540,FF76
2.30.29.30.FF22139,2.30.29.30,FF22139
3.30.40.10.FF60810,3.30.40.10,FF60810
1.10.357.10.FF22919,1.10.357.10,FF22919
3.40.50.720.FF290629,3.40.50.720,FF290629
3.40.50.300.FF617687,3.40.50.300,FF617687
2.30.42.10.FF23665,2.30.42.10,FF23665
2.60.40.60.FF15990,2.60.40.60,FF15990
2.130.10.10.FF102096,2.130.10.10,FF102096
2.10.70.10.FF4500,2.10.70.10,FF4500
1.10.20.10.FF1218,1.10.20.10,FF1218
1.10.2080.10.FF376,1.10.2080.10,FF376
1.10.565.10.FF5168,1.10.565.10,FF5168
3.90.1410.10.FF3113,3.90.1410.10,FF3113
3.20.20.70.FF119773,3.20.20.70,FF119773
1.10.720.30.FF1465,1.10.720.30,FF1465
1.20.1440.80.FF711,1.20.1440.80,FF711
2.60.200.20.FF4076,2.60.200.20,FF4076
1.10.8.60.FF47147,1.10.8.60,FF47147
1.20.58.60.FF16478,1.20.58.60,FF16478
3.30.300.10.FF6844,3.30.300.10,FF6844
2.60.40.10.FF39243,2.60.40.10,FF39243
2.60.40.10.FF138282,2.60.40.10,FF138282
1.10.10.10.FF266129,1.10.10.10,FF266129
1.20.1640.10.FF24234,1.20.1640.10,FF24234
3.30.70.330.FF43117,3.30.70.330,FF43117
1.10.238.10.FF24249,1.10.238.10,FF24249
1.10.10.60.FF123979,1.10.10.60,FF123979
3.30.40.10.FF61360,3.30.40.10,FF61360
2.160.10.10.FF79554,2.160.10.10,FF79554
3.40.50.980.FF20853,3.40.50.980,FF20853
1.10.238.10.FF32614,1.10.238.10,FF32614
2.40.10.10.FF18269,2.40.10.10,FF18269
1.10.8.50.FF60,1.10.8.50,FF60
1.10.10.60.FF106269,1.10.10.60,FF106269
3.40.50.410.FF19548,3.40.50.410,FF19548
3.20.20.70.FF58421,3.20.20.70,FF58421
3.40.50.2300.FF152108,3.40.50.2300,FF152108
2.60.40.10.FF134534,2.60.40.10,FF134534
3.30.710.10.FF13803,3.30.710.10,FF13803
3.30.1680.10.FF1378,3.30.1680.10,FF1378
3.40.50.360.FF16019,3.40.50.360,FF16019
1.10.8.60.FF45882,1.10.8.60,FF45882
3.40.50.1860.FF6680,3.40.50.1860,FF6680
2.160.20.50.FF17752,2.160.20.50,FF17752
1.10.1370.10.FF5167,1.10.1370.10,FF5167
3.40.50.10190.FF9266,3.40.50.10190,FF9266
2.140.10.10.FF2078,2.140.10.10,FF2078
1.10.10.60.FF123665,1.10.10.60,FF123665
2.60.40.10.FF132000,2.60.40.10,FF132000
3.30.70.330.FF28956,3.30.70.330,FF28956
4.10.400.10.FF10198,4.10.400.10,FF10198
3.30.200.20.FF26566,3.30.200.20,FF26566
3.90.228.10.FF1991,3.90.228.10,FF1991
3.40.50.2300.FF151823,3.40.50.2300,FF151823
2.60.40.150.FF14991,2.60.40.150,FF14991
1.25.10.10.FF67525,1.25.10.10,FF67525
1.10.1420.10.FF5385,1.10.1420.10,FF5385
3.30.60.30.FF4670,3.30.60.30,FF4670
3.30.230.70.FF5317,3.30.230.70,FF5317
3.40.50.300.FF625485,3.40.50.300,FF625485
3.40.50.980.FF10135,3.40.50.980,FF10135
2.60.40.10.FF1694,2.60.40.10,FF1694
2.10.70.10.FF16398,2.10.70.10,FF16398
3.30.40.10.FF59627,3.30.40.10,FF59627
3.90.180.10.FF34083,3.90.180.10,FF34083
2.60.40.10.FF64564,2.60.40.10,FF64564
3.10.250.10.FF5843,3.10.250.10,FF5843
1.10.287.110.FF2707,1.10.287.110,FF2707
2.60.300.12.FF1216,2.60.300.12,FF1216
3.90.810.10.FF722,3.90.810.10,FF722
1.20.58.60.FF1996,1.20.58.60,FF1996
2.110.10.10.FF1487,2.110.10.10,FF1487
3.40.50.1980.FF27747,3.40.50.1980,FF27747
3.40.50.880.FF34052,3.40.50.880,FF34052
3.80.20.20.FF12,3.80.20.20,FF12
3.30.40.10.FF59641,3.30.40.10,FF59641
3.30.565.10.FF70844,3.30.565.10,FF70844
3.40.50.1820.FF115288,3.40.50.1820,FF115288
2.30.29.30.FF16476,2.30.29.30,FF16476
3.30.420.140.FF2963,3.30.420.140,FF2963
2.40.50.140.FF54735,2.40.50.140,FF54735
2.60.40.10.FF116909,2.60.40.10,FF116909
1.20.1070.10.FF2383,1.20.1070.10,FF2383
3.40.50.980.FF69613,3.40.50.980,FF69613
1.25.40.10.FF146624,1.25.40.10,FF146624
2.40.50.140.FF8123,2.40.50.140,FF8123
1.10.1670.10.FF5754,1.10.1670.10,FF5754
3.80.10.10.FF106678,3.80.10.10,FF106678
2.30.30.10.FF201,2.30.30.10,FF201
2.20.100.10.FF2254,2.20.100.10,FF2254
2.10.25.10.FF45600,2.10.25.10,FF45600
1.20.58.60.FF8997,1.20.58.60,FF8997
2.30.29.30.FF8805,2.30.29.30,FF8805
1.20.1250.20.FF180348,1.20.1250.20,FF180348
2.30.30.190.FF103,2.30.30.190,FF103
3.30.70.20.FF39912,3.30.70.20,FF39912
2.60.350.10.FF9026,2.60.350.10,FF9026
3.40.50.300.FF635022,3.40.50.300,FF635022
3.10.360.10.FF257,3.10.360.10,FF257
2.60.40.1390.FF4,2.60.40.1390,FF4
3.30.160.20.FF10144,3.30.160.20,FF10144
2.160.10.10.FF56500,2.160.10.10,FF56500
3.30.70.330.FF43604,3.30.70.330,FF43604
1.20.58.60.FF16487,1.20.58.60,FF16487
3.30.40.10.FF61803,3.30.40.10,FF61803
3.40.1090.10.FF6594,3.40.1090.10,FF6594
2.60.40.10.FF131626,2.60.40.10,FF131626
3.30.565.10.FF80459,3.30.565.10,FF80459
4.10.240.10.FF10773,4.10.240.10,FF10773
3.40.50.300.FF18133,3.40.50.300,FF18133
2.60.40.10.FF131531,2.60.40.10,FF131531
2.10.70.10.FF6225,2.10.70.10,FF6225
2.10.60.10.FF2824,2.10.60.10,FF2824
1.10.8.80.FF1351,1.10.8.80,FF1351
3.40.50.300.FF624956,3.40.50.300,FF624956
3.40.50.150.FF125485,3.40.50.150,FF125485
2.10.25.10.FF18881,2.10.25.10,FF18881
3.90.226.10.FF33869,3.90.226.10,FF33869
3.40.50.300.FF63752,3.40.50.300,FF63752
3.40.50.720.FF290033,3.40.50.720,FF290033
3.40.50.1820.FF103252,3.40.50.1820,FF103252
2.60.40.10.FF133782,2.60.40.10,FF133782
1.20.1250.20.FF180461,1.20.1250.20,FF180461
1.20.5.990.FF599,1.20.5.990,FF599
2.60.40.10.FF43690,2.60.40.10,FF43690
1.20.1250.20.FF178760,1.20.1250.20,FF178760
1.10.437.10.FF607,1.10.437.10,FF607
1.10.3720.10.FF58623,1.10.3720.10,FF58623
3.30.497.10.FF5239,3.30.497.10,FF5239
2.160.10.10.FF39121,2.160.10.10,FF39121
2.10.109.10.FF8945,2.10.109.10,FF8945
3.40.47.10.FF36362,3.40.47.10,FF36362
3.90.190.10.FF11368,3.90.190.10,FF11368
2.160.10.10.FF21952,2.160.10.10,FF21952
1.10.8.60.FF46824,1.10.8.60,FF46824
3.40.50.620.FF28171,3.40.50.620,FF28171
3.40.50.300.FF632760,3.40.50.300,FF632760
2.130.10.10.FF103691,2.130.10.10,FF103691
2.120.10.30.FF32929,2.120.10.30,FF32929
1.25.40.10.FF11019,1.25.40.10,FF11019
2.60.120.260.FF35546,2.60.120.260,FF35546
1.20.5.100.FF2475,1.20.5.100,FF2475
2.60.40.60.FF19039,2.60.40.60,FF19039
2.60.40.10.FF131894,2.60.40.10,FF131894
3.40.50.300.FF189555,3.40.50.300,FF189555
2.60.40.10.FF60796,2.60.40.10,FF60796
2.160.10.10.FF68320,2.160.10.10,FF68320
3.40.50.300.FF633208,3.40.50.300,FF633208
3.10.50.40.FF13752,3.10.50.40,FF13752
3.40.50.300.FF622286,3.40.50.300,FF622286
1.10.150.130.FF2442,1.10.150.130,FF2442
1.25.40.10.FF105736,1.25.40.10,FF105736
3.40.50.300.FF620119,3.40.50.300,FF620119
2.40.128.130.FF4280,2.40.128.130,FF4280
1.10.8.300.FF3120,1.10.8.300,FF3120
2.30.42.10.FF23487,2.30.42.10,FF23487
1.25.40.20.FF10304,1.25.40.20,FF10304
2.160.10.10.FF42920,2.160.10.10,FF42920
2.60.40.10.FF133626,2.60.40.10,FF133626
1.20.1380.10.FF131,1.20.1380.10,FF131
1.20.80.10.FF696,1.20.80.10,FF696
3.60.20.10.FF15564,3.60.20.10,FF15564
3.30.40.10.FF59343,3.30.40.10,FF59343
3.30.70.330.FF42125,3.30.70.330,FF42125
1.20.5.390.FF3,1.20.5.390,FF3
2.60.350.10.FF3975,2.60.350.10,FF3975
3.10.290.10.FF14306,3.10.290.10,FF14306
1.10.510.10.FF31838,1.10.510.10,FF31838
3.40.190.10.FF30146,3.40.190.10,FF30146
3.20.20.80.FF52939,3.20.20.80,FF52939
2.60.40.10.FF106512,2.60.40.10,FF106512
3.40.50.980.FF70159,3.40.50.980,FF70159
1.10.357.10.FF27746,1.10.357.10,FF27746
2.130.10.10.FF102568,2.130.10.10,FF102568
2.10.110.10.FF6216,2.10.110.10,FF6216
2.60.200.10.FF403,2.60.200.10,FF403
3.90.600.10.FF2133,3.90.600.10,FF2133
1.20.1300.10.FF2924,1.20.1300.10,FF2924
2.60.40.10.FF132692,2.60.40.10,FF132692
1.20.5.900.FF1597,1.20.5.900,FF1597
2.60.40.150.FF15240,2.60.40.150,FF15240
1.20.58.60.FF5426,1.20.58.60,FF5426
2.10.25.10.FF10158,2.10.25.10,FF10158
2.60.40.10.FF867,2.60.40.10,FF867
2.30.29.30.FF10580,2.30.29.30,FF10580
3.20.20.190.FF7570,3.20.20.190,FF7570
1.20.1170.10.FF26000,1.20.1170.10,FF26000
3.80.10.10.FF48250,3.80.10.10,FF48250
4.10.400.10.FF11745,4.10.400.10,FF11745
3.40.1410.10.FF4584,3.40.1410.10,FF4584
3.40.50.140.FF2928,3.40.50.140,FF2928
2.40.50.140.FF9952,2.40.50.140,FF9952
3.40.50.300.FF171837,3.40.50.300,FF171837
2.60.40.10.FF17830,2.60.40.10,FF17830
2.40.100.10.FF7173,2.40.100.10,FF7173
2.130.10.10.FF103949,2.130.10.10,FF103949
2.60.40.10.FF51429,2.60.40.10,FF51429
2.60.40.10.FF131425,2.60.40.10,FF131425
3.30.750.44.FF2612,3.30.750.44,FF2612
3.10.120.10.FF3821,3.10.120.10,FF3821
4.10.280.10.FF3706,4.10.280.10,FF3706
3.30.870.10.FF12838,3.30.870.10,FF12838
2.30.30.40.FF19437,2.30.30.40,FF19437
2.130.10.10.FF98447,2.130.10.10,FF98447
3.40.33.10.FF4740,3.40.33.10,FF4740
2.20.100.10.FF6376,2.20.100.10,FF6376
1.10.10.440.FF1553,1.10.10.440,FF1553
1.20.58.390.FF556,1.20.58.390,FF556
3.30.70.270.FF50464,3.30.70.270,FF50464
3.40.50.300.FF48200,3.40.50.300,FF48200
1.10.10.160.FF2128,1.10.10.160,FF2128
1.10.600.10.FF511,1.10.600.10,FF511
2.60.40.60.FF5907,2.60.40.60,FF5907
2.60.40.10.FF120454,2.60.40.10,FF120454
2.60.40.10.FF19132,2.60.40.10,FF19132
2.40.50.140.FF9949,2.40.50.140,FF9949
3.40.50.300.FF291153,3.40.50.300,FF291153
3.80.10.10.FF27494,3.80.10.10,FF27494
3.40.50.2300.FF151063,3.40.50.2300,FF151063
3.90.79.10.FF21468,3.90.79.10,FF21468
1.10.8.60.FF45398,1.10.8.60,FF45398
3.30.1490.100.FF3656,3.30.1490.100,FF3656
1.20.960.20.FF180,1.20.960.20,FF180
2.10.25.10.FF36089,2.10.25.10,FF36089
3.10.20.90.FF5426,3.10.20.90,FF5426
2.160.10.10.FF78368,2.160.10.10,FF78368
3.20.20.70.FF120859,3.20.20.70,FF120859
3.80.10.10.FF105540,3.80.10.10,FF105540
3.80.20.20.FF3315,3.80.20.20,FF3315
3.30.450.20.FF87812,3.30.450.20,FF87812
4.10.240.10.FF449,4.10.240.10,FF449
3.30.40.10.FF15732,3.30.40.10,FF15732
3.30.505.10.FF1905,3.30.505.10,FF1905
3.40.50.300.FF146059,3.40.50.300,FF146059
3.40.50.10190.FF6307,3.40.50.10190,FF6307
2.10.110.10.FF5781,2.10.110.10,FF5781
3.80.10.10.FF105889,3.80.10.10,FF105889
1.10.10.60.FF124543,1.10.10.60,FF124543
2.10.25.10.FF44922,2.10.25.10,FF44922
2.10.50.10.FF5575,2.10.50.10,FF5575
1.10.620.20.FF3317,1.10.620.20,FF3317
3.40.50.670.FF21,3.40.50.670,FF21
2.160.10.10.FF79814,2.160.10.10,FF79814
3.30.1490.70.FF6332,3.30.1490.70,FF6332
3.30.710.10.FF1295,3.30.710.10,FF1295
3.40.50.300.FF109584,3.40.50.300,FF109584
1.25.40.120.FF11131,1.25.40.120,FF11131
1.10.620.20.FF3349,1.10.620.20,FF3349
3.40.525.10.FF2571,3.40.525.10,FF2571
1.20.80.10.FF1350,1.20.80.10,FF1350
2.30.30.280.FF2026,2.30.30.280,FF2026
1.25.40.10.FF145008,1.25.40.10,FF145008
2.60.120.290.FF8094,2.60.120.290,FF8094
1.10.3720.10.FF37167,1.10.3720.10,FF37167
1.20.5.50.FF13763,1.20.5.50,FF13763
3.40.190.10.FF203382,3.40.190.10,FF203382
3.80.10.10.FF105312,3.80.10.10,FF105312
3.30.450.20.FF87904,3.30.450.20,FF87904
2.10.50.10.FF2076,2.10.50.10,FF2076
2.60.40.10.FF132169,2.60.40.10,FF132169
2.60.40.1180.FF5740,2.60.40.1180,FF5740
2.60.200.20.FF8268,2.60.200.20,FF8268
3.90.1150.10.FF79822,3.90.1150.10,FF79822
3.30.710.10.FF7110,3.30.710.10,FF7110
3.40.50.300.FF632428,3.40.50.300,FF632428
3.40.190.10.FF173229,3.40.190.10,FF173229
3.40.50.10190.FF8827,3.40.50.10190,FF8827
1.25.40.10.FF146068,1.25.40.10,FF146068
3.30.160.70.FF208,3.30.160.70,FF208
1.25.10.10.FF48661,1.25.10.10,FF48661
3.40.50.300.FF634716,3.40.50.300,FF634716
3.90.180.10.FF34115,3.90.180.10,FF34115
3.30.9.10.FF7837,3.30.9.10,FF7837
2.40.160.30.FF259,2.40.160.30,FF259
2.60.40.10.FF21078,2.60.40.10,FF21078
2.40.155.10.FF21157,2.40.155.10,FF21157
3.10.580.10.FF4200,3.10.580.10,FF4200
4.10.240.10.FF10705,4.10.240.10,FF10705
2.160.10.10.FF64244,2.160.10.10,FF64244
3.30.565.10.FF79995,3.30.565.10,FF79995
2.160.10.10.FF49217,2.160.10.10,FF49217
3.20.20.140.FF40769,3.20.20.140,FF40769
1.20.120.20.FF1994,1.20.120.20,FF1994
4.10.400.10.FF11917,4.10.400.10,FF11917
3.40.50.300.FF593457,3.40.50.300,FF593457
3.80.10.10.FF105193,3.80.10.10,FF105193
1.10.600.10.FF9574,1.10.600.10,FF9574
2.60.40.1180.FF1029,2.60.40.1180,FF1029
1.10.443.10.FF21795,1.10.443.10,FF21795
1.10.555.10.FF4002,1.10.555.10,FF4002
1.10.260.40.FF47007,1.10.260.40,FF47007
2.30.29.30.FF22905,2.30.29.30,FF22905
3.10.20.30.FF13489,3.10.20.30,FF13489
3.30.365.10.FF16641,3.30.365.10,FF16641
2.40.37.10.FF6499,2.40.37.10,FF6499
1.20.58.340.FF5554,1.20.58.340,FF5554
1.10.8.60.FF3015,1.10.8.60,FF3015
1.25.40.180.FF4327,1.25.40.180,FF4327
1.20.58.60.FF1290,1.20.58.60,FF1290
2.10.70.10.FF15241,2.10.70.10,FF15241
3.40.120.10.FF16636,3.40.120.10,FF16636
1.50.40.10.FF5739,1.50.40.10,FF5739
1.25.40.10.FF146648,1.25.40.10,FF146648
3.30.2230.10.FF562,3.30.2230.10,FF562
3.40.190.10.FF204078,3.40.190.10,FF204078
4.10.80.40.FF1062,4.10.80.40,FF1062
2.170.260.10.FF1000,2.170.260.10,FF1000
3.30.420.40.FF79693,3.30.420.40,FF79693
3.80.10.10.FF4289,3.80.10.10,FF4289
3.10.290.10.FF14488,3.10.290.10,FF14488
2.60.120.40.FF2536,2.60.120.40,FF2536
3.40.190.10.FF10081,3.40.190.10,FF10081
2.20.100.10.FF4656,2.20.100.10,FF4656
3.50.50.60.FF114126,3.50.50.60,FF114126
1.25.40.20.FF15608,1.25.40.20,FF15608
2.60.40.10.FF27371,2.60.40.10,FF27371
3.90.70.10.FF11052,3.90.70.10,FF11052
3.40.50.300.FF625239,3.40.50.300,FF625239
3.40.1110.10.FF6314,3.40.1110.10,FF6314
2.90.20.10.FF9503,2.90.20.10,FF9503
2.170.300.10.FF7785,2.170.300.10,FF7785
2.40.10.10.FF47057,2.40.10.10,FF47057
2.10.70.10.FF17035,2.10.70.10,FF17035
3.30.450.30.FF2283,3.30.450.30,FF2283
3.30.70.80.FF10,3.30.70.80,FF10
3.80.10.10.FF106201,3.80.10.10,FF106201
2.60.40.10.FF131621,2.60.40.10,FF131621
2.60.40.10.FF34321,2.60.40.10,FF34321
2.60.200.10.FF235,2.60.200.10,FF235
2.10.25.10.FF947,2.10.25.10,FF947
2.60.40.10.FF132891,2.60.40.10,FF132891
3.90.1800.10.FF734,3.90.1800.10,FF734
1.10.510.10.FF5120,1.10.510.10,FF5120
1.25.40.10.FF72381,1.25.40.10,FF72381
1.25.40.10.FF146462,1.25.40.10,FF146462
3.40.50.740.FF11886,3.40.50.740,FF11886
3.40.50.300.FF514182,3.40.50.300,FF514182
3.20.20.70.FF86330,3.20.20.70,FF86330
1.20.140.10.FF16373,1.20.140.10,FF16373
1.25.40.10.FF7567,1.25.40.10,FF7567
3.90.180.10.FF33926,3.90.180.10,FF33926
1.10.10.60.FF86085,1.10.10.60,FF86085
1.20.1250.10.FF7847,1.20.1250.10,FF7847
4.10.1290.10.FF19,4.10.1290.10,FF19
2.160.20.50.FF17199,2.160.20.50,FF17199
1.10.1780.10.FF4150,1.10.1780.10,FF4150
1.10.3370.10.FF57,1.10.3370.10,FF57
2.20.100.10.FF9789,2.20.100.10,FF9789
3.10.560.10.FF2756,3.10.560.10,FF2756
3.30.360.10.FF23805,3.30.360.10,FF23805
1.25.10.10.FF10358,1.25.10.10,FF10358
3.40.50.2300.FF79920,3.40.50.2300,FF79920
3.30.160.60.FF15780,3.30.160.60,FF15780
1.25.40.10.FF101843,1.25.40.10,FF101843
2.160.10.10.FF81570,2.160.10.10,FF81570
1.10.840.10.FF447,1.10.840.10,FF447
2.70.130.10.FF456,2.70.130.10,FF456
2.60.40.10.FF28227,2.60.40.10,FF28227
1.20.1170.10.FF26147,1.20.1170.10,FF26147
2.160.10.10.FF34506,2.160.10.10,FF34506
1.10.287.70.FF16529,1.10.287.70,FF16529
2.60.200.20.FF8245,2.60.200.20,FF8245
3.90.70.10.FF2703,3.90.70.10,FF2703
1.25.10.10.FF70145,1.25.10.10,FF70145
1.10.238.10.FF32200,1.10.238.10,FF32200
2.60.40.10.FF132451,2.60.40.10,FF132451
3.40.50.1000.FF58089,3.40.50.1000,FF58089
2.60.40.10.FF45710,2.60.40.10,FF45710
1.10.287.70.FF12780,1.10.287.70,FF12780
2.160.10.10.FF11286,2.160.10.10,FF11286
2.60.40.1180.FF13370,2.60.40.1180,FF13370
3.30.420.40.FF57699,3.30.420.40,FF57699
2.60.40.10.FF133913,2.60.40.10,FF133913
2.160.10.10.FF10883,2.160.10.10,FF10883
2.160.10.10.FF80474,2.160.10.10,FF80474
3.40.50.720.FF288514,3.40.50.720,FF288514
1.10.880.10.FF739,1.10.880.10,FF739
1.25.40.10.FF80236,1.25.40.10,FF80236
3.40.50.620.FF83586,3.40.50.620,FF83586
3.30.40.10.FF59894,3.30.40.10,FF59894
3.90.1170.50.FF3473,3.90.1170.50,FF3473
1.20.150.20.FF2371,1.20.150.20,FF2371
3.80.10.10.FF106710,3.80.10.10,FF106710
1.20.1560.10.FF23170,1.20.1560.10,FF23170
1.20.5.50.FF13794,1.20.5.50,FF13794
2.60.40.10.FF135068,2.60.40.10,FF135068
2.60.40.60.FF18103,2.60.40.60,FF18103
3.30.200.20.FF132,3.30.200.20,FF132
1.10.580.10.FF3674,1.10.580.10,FF3674
1.25.10.10.FF27166,1.25.10.10,FF27166
1.25.10.10.FF11326,1.25.10.10,FF11326
2.30.42.10.FF24197,2.30.42.10,FF24197
2.20.70.10.FF95,2.20.70.10,FF95
2.130.10.10.FF27275,2.130.10.10,FF27275
1.20.58.60.FF16380,1.20.58.60,FF16380
2.10.110.10.FF5735,2.10.110.10,FF5735
1.25.40.20.FF17840,1.25.40.20,FF17840
1.25.40.10.FF32911,1.25.40.10,FF32911
3.90.1150.10.FF81537,3.90.1150.10,FF81537
2.30.29.30.FF21731,2.30.29.30,FF21731
3.40.50.10490.FF17290,3.40.50.10490,FF17290
2.10.25.10.FF9772,2.10.25.10,FF9772
2.30.30.40.FF19185,2.30.30.40,FF19185
3.30.160.100.FF1884,3.30.160.100,FF1884
3.30.40.10.FF35276,3.30.40.10,FF35276
2.160.10.10.FF78729,2.160.10.10,FF78729
3.30.200.20.FF1260,3.30.200.20,FF1260
1.10.1740.10.FF9113,1.10.1740.10,FF9113
3.30.70.960.FF1284,3.30.70.960,FF1284
1.20.144.10.FF7176,1.20.144.10,FF7176
3.40.630.30.FF70356,3.40.630.30,FF70356
2.60.120.650.FF3377,2.60.120.650,FF3377
3.30.530.20.FF14811,3.30.530.20,FF14811
1.10.1780.10.FF4226,1.10.1780.10,FF4226
3.30.70.100.FF17514,3.30.70.100,FF17514
2.30.29.30.FF2613,2.30.29.30,FF2613
2.40.50.140.FF54772,2.40.50.140,FF54772
1.20.120.330.FF23648,1.20.120.330,FF23648
1.20.5.340.FF416,1.20.5.340,FF416
3.40.50.980.FF293,3.40.50.980,FF293
1.10.10.10.FF118563,1.10.10.10,FF118563
2.30.30.40.FF19320,2.30.30.40,FF19320
3.40.50.2300.FF151482,3.40.50.2300,FF151482
3.40.50.300.FF504933,3.40.50.300,FF504933
3.90.660.10.FF2919,3.90.660.10,FF2919
3.40.50.1970.FF244,3.40.50.1970,FF244
1.10.472.10.FF5255,1.10.472.10,FF5255
3.20.20.120.FF645,3.20.20.120,FF645
